Date,Australia,Austria,Belgium,Brazil,Canada,Switzerland,Chile,China (People's Republic of),Colombia,Czech Republic,Germany,Denmark,Euro area,Euro area (17 countries),Spain,Estonia,Finland,France,United Kingdom,Greece,Hungary,Indonesia,India,Ireland,Iceland,Israel,Italy,Japan,Korea,Lithuania,Luxembourg,Latvia,Mexico,Netherlands,Norway,New Zealand,OECD - Total,Poland,Portugal,Russia,Slovak Republic,Slovenia,Sweden,Turkey,United States,South Africa
2007-04-01,79.1380020221826,78.4848725085736,96.0265206965305,NA,78.8895628910323,76.6327410390225,92.6721958144847,NA,63.492623719293,NA,89.3708076025852,120.740220653759,111.710861427032,114.202768773008,165.198918121041,141.224765271881,101.804398351832,108.832482725018,110.213470408001,175.912412641188,126.200070860891,117.357558498569,NA,162.284206541854,122.565586167118,58.9810919390787,135.399125794352,97.3615697903887,98.4076484075555,149.411127333095,81.7428883215821,168.096729348151,100.061949300164,125.937649235761,83.0178660926996,87.3983445889863,107.258017529028,NA,123.033822235556,152.559856264344,108.005235517468,134.958161014312,73.6109670907004,NA,116.431025094582,119.691782508359
2007-07-01,81.8876720736806,78.6919975546623,96.7657400703713,NA,81.0199726669711,76.4185777897735,90.4783498057922,NA,64.339155105168,NA,89.5127114731935,120.573672454725,112.161843449524,114.74825327281,166.045202047872,135.845340100953,102.365613092394,109.276418078187,112.164177816578,176.736705623516,128.647709637277,114.450239436334,NA,159.339858441032,126.21535050795,59.0172019153602,135.978663942088,96.9586329481069,98.7814354560184,152.877813652624,84.6662995437607,171.254710411519,98.791102067857,127.336767000956,84.0313029075837,87.6747781797416,106.911070236487,NA,123.530065224485,154.9085178432,116.749951253622,138.683794409242,75.8417227209568,NA,114.329592915939,121.375446571158
2007-10-01,83.8429760624232,77.2759975205395,96.8792371864594,NA,82.3575641376367,76.0866273654662,88.3781014310549,NA,66.9960284164676,NA,89.2600286370207,119.02466733661,111.870378806787,114.560449472554,164.499154624578,130.375575189077,102.510430516125,109.878977842036,112.386240998591,174.081011861827,129.771491376545,111.4369967827,NA,157.512447636272,129.265345215844,57.769224566857,136.313475736664,96.9073301302501,99.9105283181676,152.092982648716,82.7215794225111,163.799207126533,98.0991457500628,127.842160010639,83.2117912044311,86.5771733699629,105.864015140972,NA,120.202697868964,158.828663738776,123.688325105285,140.449315672155,74.797611851279,NA,111.223717952507,118.242810978189
2008-01-01,84.04304744545,76.887779838921,97.1157890564607,56.6128292153014,83.3949064904272,76.3942815025306,89.0101186248384,NA,68.7966341869688,104.971221511101,89.9085817978534,117.091030410524,112.256448685569,114.407238139758,163.217622626231,124.724080669917,102.712177289446,109.302429785945,109.359982684415,171.884029687241,123.79300927188,109.611049566104,NA,152.977244599994,128.98643342562,57.9771316727268,136.721621021694,96.2687048025087,100.561894801646,154.208069310783,83.3169275073366,167.966799372065,97.2716485178354,126.544666062856,82.5173853889661,85.2258872880353,104.355671237032,NA,116.005431130559,165.551529547888,129.901408376844,140.694531366296,73.8893566784797,NA,107.70133055212,117.122218950702
2008-04-01,82.2312860482952,75.8246302404976,97.1009685811835,57.8283825918902,83.5837492289068,77.156869725016,86.7538929905121,NA,70.5815048693324,108.052022210181,89.1791075712135,114.637718515428,111.493876283642,112.86732622712,158.342872371975,116.449569737016,100.343235361548,108.012926611046,105.928820055474,170.881389010622,124.210662001535,103.839101408454,NA,151.094199634774,118.499315037527,58.6578189030559,134.340992698676,99.7258098648098,101.78731554866,153.154286520679,84.2280536980248,161.639870942766,97.0839333945405,126.60799700971,81.4011585040617,80.6096070625725,102.749117209185,NA,111.943192887467,171.27109157596,132.041028648832,138.51917044756,73.7221506449462,NA,103.666909170851,110.680781725715
2008-07-01,80.1524130656604,77.0806654752491,97.1282044041969,58.9939118500946,82.5561019565353,78.3840775103833,81.1642252917676,NA,71.5189986113276,109.425369345202,87.7399715118924,110.223422642361,110.329278637129,111.280959557557,154.725473763497,114.152940079403,99.0223771167301,106.578014976945,99.3143476329545,170.498393121909,121.270491024385,103.407610730454,NA,145.096426922986,111.906445617712,60.4904795075943,132.473316406523,97.5260486753223,102.168042376434,145.360013613375,82.8314896589657,146.721742867958,97.4843676814499,127.461297810112,78.6809179070851,77.9805016204597,100.287029593642,NA,108.684035004659,171.583954722975,125.435673883274,140.019705259841,72.3021484213981,NA,100.065560112558,104.292312449664
2008-10-01,78.0887795347419,78.8205654128918,97.9429123564872,59.5769422813815,81.6432880660843,79.6932611844448,78.9525920059212,NA,72.0569138865789,108.927476293575,88.476825619651,102.92484977075,109.632020184776,110.473396391817,151.960444565285,98.9703787821397,95.4866416046308,104.585274257907,93.0722460957964,169.538982418149,124.457859252566,102.252961447074,NA,137.421608938353,103.06910989189,61.0346556544038,131.542704868056,95.3290449204085,100.957603113414,137.490364497217,82.703161623901,122.463795306017,96.9740865809186,126.337710252892,74.4241533794415,75.6243397937105,98.6998141910353,NA,111.964042572568,166.797727897256,120.295754284088,136.811192853735,69.4175916209838,NA,98.6142898123199,102.476086107327
2009-01-01,77.8325889966337,79.6494923364352,97.1735397325391,61.8100549427617,79.6255674566144,79.4380834315682,79.717698249775,NA,72.6110313475354,105.698996638028,89.0666507794605,97.1707793469113,109.224538022746,109.645920434864,151.421620703667,79.1862365383813,97.6617265561841,101.953843572528,90.3708995010592,162.570579902713,118.986768575811,100.918205022457,NA,136.100748516934,98.5969328299407,62.3840845461891,131.791598066654,93.4806149777467,99.7234718608395,104.778920162495,82.6889799676148,104.267448582069,97.704960869929,125.515734212163,75.6090464046229,74.399377619678,98.0172521614198,NA,113.346417904737,163.497557259898,113.084690572196,128.18456755013,70.6835129755909,NA,98.7015132028041,101.110348769754
2009-04-01,80.3344310798094,80.0035155081914,96.2659131054656,63.9550450934827,78.4990121123946,78.8820796553324,82.9351795046303,NA,73.0996730539875,102.055982909408,89.6222056850277,96.186430478315,107.602567768789,108.568225895277,148.218686816241,73.3123189611873,97.7357551438975,100.181848684863,89.9492883249218,163.395987195401,113.700550744679,101.031543002488,NA,128.90314468093,91.2553876649547,64.7308768009312,129.800841617435,92.6138191812368,99.1161109706686,102.058439764032,82.5062232933847,96.8491469430021,98.7028968766694,123.755430724309,77.5080765037066,75.8024337292803,97.0172984660926,NA,114.521346074065,154.157021950603,107.742937176435,125.762391324732,71.7012752107584,NA,96.8588597863491,98.9466440282912
2009-07-01,83.689622584187,79.2668738789542,97.76527730914,66.1025027980121,80.255338762991,78.6305403395126,87.6430306945289,NA,74.7764067261405,102.300318762915,89.9849006149284,96.1350295548375,107.111174370339,108.181842143796,146.541449805272,66.75705748331,99.2399074783083,100.503853170426,92.4085868038673,161.355605199869,109.60006281111,100.728442599786,NA,123.649623887111,85.7000998148268,67.5609710543054,128.25438628315,94.1426102384929,99.537014038563,97.7059297383885,81.6933627671331,94.840494972859,99.5538276866917,121.364670907387,80.2044944612467,77.1652464593031,97.1091039770161,NA,115.147662468084,145.61257764494,113.510520854861,122.054422889163,73.1525007771321,NA,95.7172913314479,97.9644455457638
